Date,Time,Topic,Message,Client ID
2025-01-10,11:39:23,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:39:23,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:39:23,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:39:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:39:55,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:39:56,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:39:56,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:39:56,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:40:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:40:16,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:40:17,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:40:17,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:40:17,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:40:23,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:40:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:40:51,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:40:52,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:40:52,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:40:52,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:41:10,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:41:11,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:41:11,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:41:11,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:41:11,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:41:15,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:41:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:42:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:42:35,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:42:35,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:42:35,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:42:35,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:42:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:43:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:44:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:44:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:44:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:44:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:45:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:45:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:46:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:46:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:47:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:47:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:47:40,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:47:42,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:47:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:47:42,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:47:43,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:47:47,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:48:13,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:48:13,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:48:13,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:48:14,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:48:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:49:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:50:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:51:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:52:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:52:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:52:21,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:54:30,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:54:31,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:56:08,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:56:09,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:56:09,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:56:09,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:57:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:57:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:58:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:58:19,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:58:19,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:58:19,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:59:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:00:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:00:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:01:26,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:01:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,12:02:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,12:02:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:28,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:02:28,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:02:28,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:02:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:02:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:03:50,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:03:51,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:03:51,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:03:51,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:04:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:04:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:04:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:04:24,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:04:25,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:04:25,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:04:25,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:04:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:04:43,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:04:44,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:04:44,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:04:44,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:05:02,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:05:03,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:05:03,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:05:03,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:05:21,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:05:21,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:05:21,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:05:22,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:05:23,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:26,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:30,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:40,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:05:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:06:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:06:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:06:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:06:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:07:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,12:07:19,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:07:20,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:07:20,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:07:20,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:07:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,12:07:42,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:07:42,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:07:42,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:07:43,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:07:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:30,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:08:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:27,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:09:27,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:09:28,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:09:28,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:09:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:32,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:09:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:09,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:30,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:40,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:47,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:10:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:09,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:32,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:47,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:11:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,12:12:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:22,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,12:12:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:26,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:12:26,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:12:27,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:12:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:12:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:55,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:13:55,home,WZ_MDR_94B97E15DCEB-S100,PythonMQTTClient
2025-01-10,12:13:55,home,WZ_4CR_8CAAB5CF47F1-R100,PythonMQTTClient
2025-01-10,12:13:55,home,WZ_4CR_8CAAB5CF47F1-R200,PythonMQTTClient
2025-01-10,12:14:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:00,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:14:00,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:14:01,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:14:03,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:23,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:14:55,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:03,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:03,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:09,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:21,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:15:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:19,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:16:20,home,WZ_MDR_94B97E15DCEB-S100,PythonMQTTClient
2025-01-10,12:16:20,home,WZ_4CR_8CAAB5CF47F1-R100,PythonMQTTClient
2025-01-10,12:16:20,home,WZ_4CR_8CAAB5CF47F1-R200,PythonMQTTClient
2025-01-10,12:16:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:24,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:16:24,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:16:25,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:16:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:30,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:16:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,12:17:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:34,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,12:17:34,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,12:17:35,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,12:17:35,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,12:17:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,12:17:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
